token,count,percent,tags,tag_percentages
ရေငတ်ခြင်း,3,0.01%,ABIOD:3,ABIOD:100.00%
ရေစိုနာ,3,0.01%,DIS:3,DIS:100.00%
ရေဆင်း,3,0.01%,LOC:3,LOC:100.00%
ရေဆင်းဂျုံ-၉,3,0.01%,VAR:3,VAR:100.00%
ရေညှိမျိုးစိတ်,3,0.01%,PATH:3,PATH:100.00%
ရေပန်းခရား,3,0.01%,EQUIP:3,EQUIP:100.00%
ရေဝတ်,3,0.01%,ABIOD:3,ABIOD:100.00%
ရွက်ကြော,3,0.01%,CROP_PART:3,CROP_PART:100.00%
ရွက်စားခူ,3,0.01%,PEST:3,PEST:100.00%
ရွက်ထွင်းယင်,3,0.01%,PEST:3,PEST:100.00%
ရွက်ပျောက်ရောဂါ,3,0.01%,DIS:3,DIS:100.00%
ရွက်ဖုံး,3,0.01%,CROP_PART:3,CROP_PART:100.00%
ရွေးချယ်စိုက်ပျိုး,3,0.01%,FARM_OP:3,FARM_OP:100.00%
ရွှေ,3,0.01%,FERT:3,FERT:100.00%
ရွှေနဂါး,3,0.01%,ORG:3,ORG:100.00%
ရွှေ့ပြောင်းစိုက်ပျိုးခြင်း,3,0.01%,FARM_OP:3,FARM_OP:100.00%
လက်ပေါင်းလိုက်ခြင်း,3,0.01%,FARM_OP:3,FARM_OP:100.00%
လက်အိတ်,3,0.01%,EQUIP:3,EQUIP:100.00%
လည်လိမ်ရောဂါ,3,0.01%,DIS:3,DIS:100.00%
လိပ်ခုံးကျိုင်း,3,0.01%,PEST:3,PEST:100.00%
လီမွန်ဗာဘင်းနားပင်,3,0.01%,CROP:3,CROP:100.00%
လီလီပန်း,3,0.01%,CROP:3,CROP:100.00%
လူးနယ်စိုက်ပျိုး,3,0.01%,FARM_OP:3,FARM_OP:100.00%
လေကြောင်းခွဲ,3,0.01%,METHOD:3,METHOD:100.00%
လေပြင်း,3,0.01%,WEATHER:3,WEATHER:100.00%
လောင်,3,0.01%,SYM:3,SYM:100.00%
လောင်မည်းရောဂါ,3,0.01%,DIS:3,DIS:100.00%
လေးကြိမ်,3,0.01%,COUNT:3,COUNT:100.00%
လေးဖက်,3,0.01%,COUNT:3,COUNT:100.00%
လှည်းကူး,3,0.01%,LOC:3,LOC:100.00%
ဝတ်မှုန်ကူးပေးခြင်း,3,0.01%,FARM_OP:3,FARM_OP:100.00%
ဝတ်မှုံ,3,0.01%,CROP_PART:3,CROP_PART:100.00%
ဝါခြောက်,3,0.01%,SYM:3,SYM:100.00%
ဝါလာ,3,0.01%,SYM:3,SYM:100.00%
သကာရည်,3,0.01%,FOOD:3,FOOD:100.00%
သင်္ဘောသဖန်း,3,0.01%,CROP:3,CROP:100.00%
သန့်စင်,3,0.01%,FARM_OP:3,FARM_OP:100.00%
သဖန်း,3,0.01%,CROP:3,CROP:100.00%
သဘာ၀မြေဆွေး,3,0.01%,FERT:3,FERT:100.00%
သမပိုင်းဒေသ,3,0.01%,LOC:3,LOC:100.00%
သရက်ပင်,3,0.01%,CROP:3,CROP:100.00%
သားတက်ဖဲ့,3,0.01%,FARM_OP:3,FARM_OP:100.00%
သီးညှပ်စိုက်ပျိုး,3,0.01%,METHOD:3,METHOD:100.00%
သီးညှပ်စိုက်ပျိုးခြင်း,3,0.01%,METHOD:3,METHOD:100.00%
သီးလှည့်စိုက်ပျိုးခြင်း,3,0.01%,METHOD:2; FARM_OP:1,METHOD:66.67%; FARM_OP:33.33%
သုံးချိုးတစ်ချိုး,3,0.01%,QTY:3,QTY:100.00%
သုံးဆ,3,0.01%,QTY:3,QTY:100.00%
သေစေ,3,0.01%,SYM:3,SYM:100.00%
သဲဆန်တဲ့မြေ,3,0.01%,SOIL_TYPE:3,SOIL_TYPE:100.00%
သွပ်ဓာတ်,3,0.01%,NUT:3,NUT:100.00%
ဟက်ဆာကိုနာဇော,3,0.01%,FUNG:3,FUNG:100.00%
ဟင်းနုနွယ်,3,0.01%,CROP:3,CROP:100.00%
ဟိုင်မက်ဇာဇိုး,3,0.01%,FUNG:3,FUNG:100.00%
ဟူးမစ်အက်ဆစ်,3,0.01%,NUT:2; FERT:1,NUT:66.67%; FERT:33.33%
အကိုင်းဆက်,3,0.01%,FARM_OP:3,FARM_OP:100.00%
အကိုင်းများ,3,0.01%,CROP_PART:3,CROP_PART:100.00%
အက်ကွဲ,3,0.01%,SYM:3,SYM:100.00%
အခက်,3,0.01%,CROP_PART:3,CROP_PART:100.00%
အင်ဗားတေ့စ်,3,0.01%,PATH:3,PATH:100.00%
အစားထိုး,3,0.01%,FARM_OP:3,FARM_OP:100.00%
အစေ့စိုက်,3,0.01%,FARM_OP:3,FARM_OP:100.00%
အစေးထွက်,3,0.01%,SYM:3,SYM:100.00%
အညှောက်ဖောက်,3,0.01%,FARM_OP:3,FARM_OP:100.00%
အတက်ဖဲ့,3,0.01%,FARM_OP:3,FARM_OP:100.00%
အပင်ကျစ်,3,0.01%,SYM:3,SYM:100.00%
အပင်ထနှေး,3,0.01%,SYM:3,SYM:100.00%
အပင်ပြုစုခြင်း,3,0.01%,FARM_OP:3,FARM_OP:100.00%
အဖူးစိမ်းကူးနည်း,3,0.01%,METHOD:3,METHOD:100.00%
အမေရိကတိုက်,3,0.01%,LOC:3,LOC:100.00%
အမဲစက်,3,0.01%,SYM:3,SYM:100.00%
အမြစ်နာ,3,0.01%,SYM:3,SYM:100.00%
အမြစ်များ,3,0.01%,CROP_PART:3,CROP_PART:100.00%
အရောင်ပြောင်း,3,0.01%,SYM:3,SYM:100.00%
အရွက်သစ်,3,0.01%,CROP_PART:3,CROP_PART:100.00%
အလဲဗင်း,3,0.01%,VAR:3,VAR:100.00%
အဝါရောင်မိုစေ့ရောဂါ,3,0.01%,DIS:3,DIS:100.00%
အသီးကြီးထွားချိန်,3,0.01%,TIME:3,TIME:100.00%
အအေးလှိုင်း,3,0.01%,WEATHER:3,WEATHER:100.00%
အာဖရိက,3,0.01%,LOC:3,LOC:100.00%
အိုင်မာဇက်သပိုင်ယာ,3,0.01%,HERB:3,HERB:100.00%
အီးအမ်ဘိုကာရှီ,3,0.01%,FERT:3,FERT:100.00%
အုန်းပျိုးပင်,3,0.01%,SEED:3,SEED:100.00%
အုပ်,3,0.01%,FARM_OP:3,FARM_OP:100.00%
အော်ဂန်နိုဖော့စဖိတ်,3,0.01%,PESTI:3,PESTI:100.00%
အော်ဂဲနစ်ပစ္စည်း,3,0.01%,FERT:3,FERT:100.00%
အေးမြခြောက်သွေ့,3,0.01%,WEATHER:3,WEATHER:100.00%
ဥထိပ်,3,0.01%,CROP_PART:3,CROP_PART:100.00%
ဥရောပ,3,0.01%,LOC:3,LOC:100.00%
ဥအတက်,3,0.01%,CROP_PART:3,CROP_PART:100.00%
ဦးဝင်းအောင်ကျော်,3,0.01%,PER:3,PER:100.00%
ဧပရယ်,3,0.01%,TIME:3,TIME:100.00%
၁ဂါလံ,3,0.01%,QTY:3,QTY:100.00%
၁တင်း,3,0.01%,QTY:3,QTY:100.00%
၁ပင်,3,0.01%,COUNT:3,COUNT:100.00%
၁ပတ်,3,0.01%,PERIOD:3,PERIOD:100.00%
၁ပိဿာ,3,0.01%,QTY:3,QTY:100.00%
၁ဗူး,3,0.01%,COUNT:2; QTY:1,COUNT:66.67%; QTY:33.33%
၁လသား,3,0.01%,PERIOD:3,PERIOD:100.00%
၁လအကြာ,3,0.01%,PERIOD:3,PERIOD:100.00%
၁၀-၁၅စင်တီမီတာ,3,0.01%,DIST:3,DIST:100.00%
၁၀ကီလိုဂရမ်,3,0.01%,QTY:3,QTY:100.00%
၁၀နှစ်,3,0.01%,PERIOD:3,PERIOD:100.00%
၁၀လက်မ,3,0.01%,DIST:3,DIST:100.00%
၁၀၀လ,3,0.01%,PERIOD:3,PERIOD:100.00%
၁၃၅ရက်,3,0.01%,PERIOD:3,PERIOD:100.00%
၁၅ဒီဂရီစင်တီဂရိတ်,3,0.01%,TEMP:2; QTY:1,TEMP:66.67%; QTY:33.33%
၁၅ရာခိုင်နှုန်း,3,0.01%,QTY:3,QTY:100.00%
၁၅လက်မ,3,0.01%,DIST:3,DIST:100.00%
၂-၃ကြိမ်,3,0.01%,COUNT:3,COUNT:100.00%
၂ကီလိုဂရမ်,3,0.01%,QTY:3,QTY:100.00%
၂ပိဿာ,3,0.01%,QTY:3,QTY:100.00%
၂၀ပေ,3,0.01%,DIST:3,DIST:100.00%
၂၁ရက်,3,0.01%,PERIOD:3,PERIOD:100.00%
၂၅ဒီဂရီစင်တီဂရိတ်,3,0.01%,TEMP:3,TEMP:100.00%
၂၈ရက်,3,0.01%,PERIOD:3,PERIOD:100.00%
၃နာရီ,3,0.01%,PERIOD:3,PERIOD:100.00%
၃ပိဿာ,3,0.01%,QTY:3,QTY:100.00%
၃၀စင်တီမီတာ,3,0.01%,DIST:3,DIST:100.00%
၃၅ဒီဂရီစင်တီဂရိတ်,3,0.01%,TEMP:3,TEMP:100.00%
၃၅ရက်သား,3,0.01%,PERIOD:3,PERIOD:100.00%
၄-၅နှစ်,3,0.01%,PERIOD:3,PERIOD:100.00%
၄-၆လက်မ,3,0.01%,DIST:3,DIST:100.00%
၄/၅အိတ်,3,0.01%,QTY:3,QTY:100.00%
၄ဆ,3,0.01%,QTY:3,QTY:100.00%
၄ပင်,3,0.01%,COUNT:3,COUNT:100.00%
၅%,3,0.01%,QTY:3,QTY:100.00%
၅ကီလို,3,0.01%,QTY:3,QTY:100.00%
၅ဂါလံ,3,0.01%,QTY:3,QTY:100.00%
၅ဆ,3,0.01%,QTY:3,QTY:100.00%
၅ရက်ကြာ,3,0.01%,PERIOD:3,PERIOD:100.00%
၅ရက်ခြား,3,0.01%,PERIOD:3,PERIOD:100.00%
၅ဧက,3,0.01%,DIST:3,DIST:100.00%
၅၀ကီလိုဂရမ်,3,0.01%,QTY:3,QTY:100.00%
၆ရာခိုင်နှုန်း,3,0.01%,QTY:2; COUNT:1,QTY:66.67%; COUNT:33.33%
၆လတစ်ကြိမ်,3,0.01%,PERIOD:3,PERIOD:100.00%
၆၀,3,0.01%,COUNT:2; PERIOD:1,COUNT:66.67%; PERIOD:33.33%
၆၀ရက်,3,0.01%,PERIOD:3,PERIOD:100.00%
၆၀ရက်သား,3,0.01%,PERIOD:3,PERIOD:100.00%
၇၅ရာခိုင်နှုန်း,3,0.01%,QTY:3,QTY:100.00%
၈ပြည်,3,0.01%,QTY:3,QTY:100.00%
၉ပေ,3,0.01%,DIST:3,DIST:100.00%
၉၅%,3,0.01%,QTY:3,QTY:100.00%
၉၅ဒီဂရီဖာရင်ဟိုက်,3,0.01%,TEMP:3,TEMP:100.00%
(၁)ကီလိုဂရမ်,2,0.01%,QTY:2,QTY:100.00%
(၁)ပင်,2,0.01%,COUNT:2,COUNT:100.00%
(၁)ပြည်,2,0.01%,QTY:2,QTY:100.00%
(၁)လက်မ,2,0.01%,DIST:2,DIST:100.00%
(၁-၂)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၁.၅)အိတ်,2,0.01%,QTY:2,QTY:100.00%
(၁၀)လီတာ,2,0.01%,QTY:2,QTY:100.00%
(၁၀-၁၅)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၁၂)လက်မ,2,0.01%,DIST:2,DIST:100.00%
(၁၂လက်မ,2,0.01%,DIST:2,DIST:100.00%
(၁၃)ဂရမ်,2,0.01%,QTY:2,QTY:100.00%
(၁၅)ပြည်,2,0.01%,QTY:2,QTY:100.00%
(၂)ကီလိုဂရမ်ခွဲ,2,0.01%,QTY:2,QTY:100.00%
(၂)စေ့,2,0.01%,COUNT:2,COUNT:100.00%
(၂)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၂.၅)ဆ,2,0.01%,QTY:2,QTY:100.00%
(၂၀)လီတာ,2,0.01%,QTY:2,QTY:100.00%
(၂၀-၃၀)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၂၄ပိဿာ),2,0.01%,QTY:2,QTY:100.00%
(၂၅မှ၃၀)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၃)ဆ,2,0.01%,QTY:2,QTY:100.00%
(၃)ဖူး,2,0.01%,COUNT:1; CROP_PART:1,COUNT:50.00%; CROP_PART:50.00%
(၃)လ,2,0.01%,PERIOD:2,PERIOD:100.00%
(၃-၄)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၃၇ပိဿာ),2,0.01%,QTY:2,QTY:100.00%
(၄)ကြိမ်,2,0.01%,COUNT:2,COUNT:100.00%
(၄)ဆ,2,0.01%,QTY:2,QTY:100.00%
(၄)ဆစ်,2,0.01%,COUNT:2,COUNT:100.00%
(၄)ပေ,2,0.01%,DIST:2,DIST:100.00%
(၄-၅)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၄မှ၆)ရွက်,2,0.01%,COUNT:2,COUNT:100.00%
(၄၅)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၄၈ပိဿာ),2,0.01%,QTY:2,QTY:100.00%
(၅)ပတ်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၅)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၇)ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
(၉၉)ပေါင်,2,0.01%,QTY:2,QTY:100.00%
10%,2,0.01%,QTY:2,QTY:100.00%
10ပင်,2,0.01%,COUNT:2,COUNT:100.00%
10လပိုင်း,2,0.01%,PERIOD:1; TIME:1,PERIOD:50.00%; TIME:50.00%
115ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
15%,2,0.01%,QTY:2,QTY:100.00%
15ရက်သား,2,0.01%,PERIOD:2,PERIOD:100.00%
16လီတာ,2,0.01%,QTY:2,QTY:100.00%
1ထုပ်,2,0.01%,QTY:2,QTY:100.00%
20%,2,0.01%,QTY:2,QTY:100.00%
23ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
24နာရီ,2,0.01%,PERIOD:2,PERIOD:100.00%
25ကီလို,2,0.01%,QTY:2,QTY:100.00%
25ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
2ပတ်,2,0.01%,PERIOD:2,PERIOD:100.00%
2ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
3,2,0.01%,COUNT:2,COUNT:100.00%
35%,2,0.01%,QTY:2,QTY:100.00%
36ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
3ဇွန်း,2,0.01%,QTY:2,QTY:100.00%
3နှစ်,2,0.01%,PERIOD:2,PERIOD:100.00%
40%,2,0.01%,QTY:2,QTY:100.00%
40စီစီ,2,0.01%,QTY:2,QTY:100.00%
46%,2,0.01%,QTY:2,QTY:100.00%
4ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
4လ,2,0.01%,PERIOD:2,PERIOD:100.00%
5.0,2,0.01%,COUNT:2,COUNT:100.00%
60,2,0.01%,COUNT:2,COUNT:100.00%
75ရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
80%,2,0.01%,QTY:2,QTY:100.00%
90ဂရမ်,2,0.01%,QTY:2,QTY:100.00%
ကက်တန်,2,0.01%,FUNG:2,FUNG:100.00%
ကင်ပွန်းချဉ်,2,0.01%,CROP:2,CROP:100.00%
ကတ်ကြေး,2,0.01%,EQUIP:2,EQUIP:100.00%
ကတ်လီယာ,2,0.01%,VAR:2,VAR:100.00%
ကန်ကလေး၁,2,0.01%,VAR:2,VAR:100.00%
ကန်ကလေး၂,2,0.01%,VAR:2,VAR:100.00%
ကန်စွန်းပင်,2,0.01%,CROP:2,CROP:100.00%
ကန်ဇွန်း,2,0.01%,QTY:2,QTY:100.00%
ကန်ဇွန်းဥ,2,0.01%,CROP:2,CROP:100.00%
ကပ်ပါးပင်,2,0.01%,PATH:2,PATH:100.00%
ကယ်လ်စီပလပ်,2,0.01%,FERT:2,FERT:100.00%
ကလယ်သိုဒင်,2,0.01%,HERB:2,HERB:100.00%
ကလိုပိုင်ရီဖော့,2,0.01%,PESTI:2,PESTI:100.00%
ကလိုဖန်နပျာ,2,0.01%,PESTI:2,PESTI:100.00%
ကလိုရိုက်,2,0.01%,NUT:2,NUT:100.00%
ကာကွယ်ခြင်း,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ကာကွယ်နိုင်ခြင်း,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ကာကွယ်နှိမ်နင်းခြင်း,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ကာဆူကာ,2,0.01%,FUNG:2,FUNG:100.00%
ကာဆူကာမိုင်စင်,2,0.01%,FUNG:2,FUNG:100.00%
ကာဆူမင်,2,0.01%,FUNG:2,FUNG:100.00%
ကာဗိုဖျူရန်,2,0.01%,PESTI:2,PESTI:100.00%
ကာဗွန်ဒိုင်အောက်ဆိုဒ်,2,0.01%,NUT:2,NUT:100.00%
ကာဘိုဖျူရန်,2,0.01%,PESTI:2,PESTI:100.00%
ကာဘိုဟိုက်ဒြိတ်,2,0.01%,NUT:2,NUT:100.00%
ကိုင်းခွဲသပ်ထိုးဆက်နည်း,2,0.01%,METHOD:2,METHOD:100.00%
ကိုဘော့,2,0.01%,NUT:2,NUT:100.00%
ကိုး,2,0.01%,PESTI:2,PESTI:100.00%
ကုပ်,2,0.01%,SYM:2,SYM:100.00%
ကုလားဆပ်,2,0.01%,VAR:2,VAR:100.00%
ကောက်ပင်,2,0.01%,CROP:2,CROP:100.00%
ကော့ပါးဆေး,2,0.01%,FUNG:2,FUNG:100.00%
ကော့ပါးဟိုက်ဒရောက်ဆိုဒ်,2,0.01%,FUNG:2,FUNG:100.00%
ကော့ပါးအောက်ဆီကလိုရိုက်,2,0.01%,FUNG:2,FUNG:100.00%
ကော်ဖီစေ့,2,0.01%,SEED:2,SEED:100.00%
ကျိုင်းနက်ကောင်,2,0.01%,PEST:2,PEST:100.00%
ကျူပရိုမက်,2,0.01%,FUNG:2,FUNG:100.00%
ကျောက်ပန်းတောင်း,2,0.01%,LOC:2,LOC:100.00%
ကျောက်ဖရုံသီး,2,0.01%,CROP:2,CROP:100.00%
ကျောက်မှုန့်မြေဩဇာ,2,0.01%,FERT:2,FERT:100.00%
ကျဲပက်,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ကျွေးခြင်း,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ကြက်မောက်,2,0.01%,CROP:2,CROP:100.00%
ကြက်သွန်မြိတ်,2,0.01%,CROP:2,CROP:100.00%
ကြက်သွန်ဥ,2,0.01%,CROP:1; CROP_PART:1,CROP:50.00%; CROP_PART:50.00%
ကြက်ဥမရမ်း,2,0.01%,CROP:2,CROP:100.00%
ကြမ်းပိုး,2,0.01%,PEST:2,PEST:100.00%
ကြမ်းရိုက်မြေညှိ,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ကြားထွန်,2,0.01%,EQUIP:1; FARM_OP:1,EQUIP:50.00%; FARM_OP:50.00%
ကြုံလှီ,2,0.01%,SYM:2,SYM:100.00%
ကြေးနီ,2,0.01%,NUT:2,NUT:100.00%
ကြွေး,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ကွန်ပေါင်းဓာတ်မြေသြဇာ,2,0.01%,FERT:2,FERT:100.00%
ခဏတာညှိုးခြင်း,2,0.01%,SYM:2,SYM:100.00%
ခရမ်းချဉ်သီး,2,0.01%,CROP:2,CROP:100.00%
ခရမ်းချည်,2,0.01%,CROP:2,CROP:100.00%
ခရမ်းသီးပင်,2,0.01%,CROP:2,CROP:100.00%
ခါးရိ,2,0.01%,DIS:1; SYM:1,DIS:50.00%; SYM:50.00%
ခိုင်တိုစန်,2,0.01%,FERT:2,FERT:100.00%
ခုတ်ဖုံးနည်းစနစ်,2,0.01%,METHOD:2,METHOD:100.00%
ခေတ်သစ်စိုက်စနစ်,2,0.01%,METHOD:2,METHOD:100.00%
ခေါက်ဆွဲ,2,0.01%,FOOD:2,FOOD:100.00%
ခေါင်ညွန့်,2,0.01%,CROP_PART:2,CROP_PART:100.00%
ခေါင်ညွန့်,2,0.01%,CROP_PART:2,CROP_PART:100.00%
ခေါင်ညွှန့်,2,0.01%,CROP_PART:2,CROP_PART:100.00%
ခေါင်ညွှန့်ထိုးပိုး,2,0.01%,PEST:2,PEST:100.00%
ခေါင်ပုပ်ရောဂါ,2,0.01%,DIS:2,DIS:100.00%
ခေါင်းပုတ်,2,0.01%,DIS:2,DIS:100.00%
ချည်ပေါင်,2,0.01%,CROP:2,CROP:100.00%
ချို့တဲ့,2,0.01%,SYM:2,SYM:100.00%
ချွေလှေ့,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ခြေပုပ်ရောဂါ,2,0.01%,DIS:2,DIS:100.00%
ခြောက်လ,2,0.01%,PERIOD:2,PERIOD:100.00%
ခြောက်လက်မ,2,0.01%,DIST:2,DIST:100.00%
ခြောက်လာ,2,0.01%,SYM:2,SYM:100.00%
ခြောက်သွေ့မှုဒဏ်,2,0.01%,ABIOD:2,ABIOD:100.00%
ခြောက်သွေ့သောရာသီ,2,0.01%,WEATHER:2,WEATHER:100.00%
ခွေးမြီးဖြူ,2,0.01%,VAR:2,VAR:100.00%
ခွဲယူ,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ဂန္ဓမာပန်းပင်,2,0.01%,CROP:2,CROP:100.00%
ဂန္ဓာမာပန်းပင်,2,0.01%,CROP:2,CROP:100.00%
ဂရုတစိုက်ဖယ်ရှား,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ဂါလံ၂၀,2,0.01%,QTY:2,QTY:100.00%
ဂုတ်ကျိုး,2,0.01%,DIS:1; SYM:1,DIS:50.00%; SYM:50.00%
ဂေါ်ဖီ,2,0.01%,CROP:2,CROP:100.00%
ဂေါ်ရခါး,2,0.01%,CROP:2,CROP:100.00%
ဂျင်းပင်,2,0.01%,CROP:2,CROP:100.00%
ဂျစ်ပဆမ်,2,0.01%,FERT:2,FERT:100.00%
ဂျာဗားကျွန်း,2,0.01%,LOC:2,LOC:100.00%
ဂျာမနီ,2,0.01%,LOC:2,LOC:100.00%
ဂျီအိုင်ဇက်,2,0.01%,ORG:2,ORG:100.00%
ဂျူလိုင်,2,0.01%,TIME:2,TIME:100.00%
ဂွေးသီး,2,0.01%,CROP:2,CROP:100.00%
ငစိန်,2,0.01%,VAR:2,VAR:100.00%
ငါးနှစ်,2,0.01%,PERIOD:2,PERIOD:100.00%
ငါးရက်,2,0.01%,PERIOD:2,PERIOD:100.00%
စင်တင်စနစ်,2,0.01%,METHOD:2,METHOD:100.00%
စစိုက်ချိန်,2,0.01%,TIME:2,TIME:100.00%
စတားလက်,2,0.01%,FUNG:2,FUNG:100.00%
စနယ်မြေ,2,0.01%,SOIL_TYPE:2,SOIL_TYPE:100.00%
စပါးဘီလူး,2,0.01%,WEED:2,WEED:100.00%
စပါးမျိုးညှောင့်,2,0.01%,SEED:2,SEED:100.00%
စပါးရိုင်း,2,0.01%,WEED:2,WEED:100.00%
စပါးရွက်ခေါက်ပိုး,2,0.01%,PEST:2,PEST:100.00%
စပါးလင်ဆီမွှေးပင်,2,0.01%,CROP:2,CROP:100.00%
စမုံနက်နှမ်း,2,0.01%,CROP:2,CROP:100.00%
စားတော်ပဲ,2,0.01%,CROP:2,CROP:100.00%
စားဖိုပြာ,2,0.01%,FERT:2,FERT:100.00%
စိမ်ထား,2,0.01%,FARM_OP:2,FARM_OP:100.00%
စိုက်စနစ်,2,0.01%,METHOD:2,METHOD:100.00%
စိုက်ပျိုးထုတ်လုပ်မှု,2,0.01%,FARM_OP:2,FARM_OP:100.00%
စိုက်ပျိုးနည်း,2,0.01%,METHOD:2,METHOD:100.00%
စိုက်ပျိုးမြေပြုပြင်ခြင်း,2,0.01%,FARM_OP:2,FARM_OP:100.00%
စိုက်ပျိုးရေးသုတေသနခြံ,2,0.01%,ORG:2,ORG:100.00%
စိုက်ပျိုးရေးသုတေသနဌာန,2,0.01%,ORG:2,ORG:100.00%
စိုက်ဘောင်ပြုလုပ်,2,0.01%,FARM_OP:2,FARM_OP:100.00%
စိုက်ဘောင်များပြုလုပ်,2,0.01%,FARM_OP:2,FARM_OP:100.00%
စိုထိုင်း,2,0.01%,WEATHER:2,WEATHER:100.00%
စုပ်ဖွား,2,0.01%,FERT:1; NUT:1,FERT:50.00%; NUT:50.00%
စူပါစတား,2,0.01%,HERB:2,HERB:100.00%
စောင်း၍စိုက်ပျိုးခြင်း,2,0.01%,METHOD:2,METHOD:100.00%
စောပင်နာကျရောဂါ,2,0.01%,DIS:2,DIS:100.00%
ဆက်ပ်တိုရီးယား,2,0.01%,PATH:2,PATH:100.00%
ဆင်ငိုမြက်,2,0.01%,WEED:2,WEED:100.00%
ဆင်ပိုဒီယယ်သစ်ခွ,2,0.01%,VAR:2,VAR:100.00%
ဆင်းရွှေကြာ-၂,2,0.01%,VAR:2,VAR:100.00%
ဆန်ကာ,2,0.01%,EQUIP:2,EQUIP:100.00%
ဆန်ပိုး,2,0.01%,PEST:2,PEST:100.00%
ဆပ်ကလေး,2,0.01%,VAR:2,VAR:100.00%
ဆပ်နီ,2,0.01%,VAR:2,VAR:100.00%
ဆရာကြီးဦးဘဟိန်း,2,0.01%,PER:2,PER:100.00%
ဆာကိုစပိုး,2,0.01%,PEST:2,PEST:100.00%
ဆာဖာ,2,0.01%,NUT:2,NUT:100.00%
ဆားပေါက်,2,0.01%,ABIOD:2,ABIOD:100.00%
ဆားပေါက်တဲ့မြေ,2,0.01%,SOIL_TYPE:2,SOIL_TYPE:100.00%
ဆိတ်,2,0.01%,PEST:2,PEST:100.00%
ဆိုက်မိုဇာနေး,2,0.01%,FUNG:2,FUNG:100.00%
ဆိုင်ယန်ထရာနီလီပရိုး,2,0.01%,PESTI:2,PESTI:100.00%
ဆီကွက်,2,0.01%,SYM:2,SYM:100.00%
ဆီစွန်းရောဂါ,2,0.01%,DIS:2,DIS:100.00%
ဆီအုန်း,2,0.01%,CROP:2,CROP:100.00%
ဆီးနှင်း,2,0.01%,WEATHER:2,WEATHER:100.00%
ဆူးကရိုးစ်,2,0.01%,NUT:2,NUT:100.00%
ဆူးပန်း,2,0.01%,CROP:2,CROP:100.00%
ဆူးပုတ်,2,0.01%,CROP:2,CROP:100.00%
ဆေးကျွေး,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ဆေးပုံး,2,0.01%,EQUIP:2,EQUIP:100.00%
ဆေးဖျန်းဗုံး,2,0.01%,EQUIP:2,EQUIP:100.00%
ဆေးဖျန်းးပုံး,2,0.01%,EQUIP:2,EQUIP:100.00%
ဆေးဖြန်းပုံး,2,0.01%,EQUIP:2,EQUIP:100.00%
ဆေးရွက်ကြီးပိုးသတ်ဆေး,2,0.01%,PESTI:2,PESTI:100.00%
ဆေးလူး,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ဆေးသကြားဓာတ်,2,0.01%,NUT:2,NUT:100.00%
ဆွဲနုတ်,2,0.01%,FARM_OP:2,FARM_OP:100.00%
ဇီယာစေ့,2,0.01%,CROP:2,CROP:100.00%
ဇီဝနည်း,2,0.01%,METHOD:2,METHOD:100.00%
ဇူလိုင်လ,2,0.01%,TIME:2,TIME:100.00%
ဇော်ဘုရင်,2,0.01%,CROP:2,CROP:100.00%
ဇော်လုံး,2,0.01%,CROP:2,CROP:100.00%
ဇွန်ဘီ,2,0.01%,PESTI:2,PESTI:100.00%
ညောင်,2,0.01%,CROP:2,CROP:100.00%
တစ်ကိုင်း,2,0.01%,COUNT:2,COUNT:100.00%
