token,count,percent,tags,tag_percentages
ခန့်ဝင်ဆန့်မည်ဖြစ်သည်။,1,0.00%,O:1,O:100.00%
ခန့်ဝင်မည်ဖြစ်သည်။,1,0.00%,O:1,O:100.00%
ခန့်သာကြာနိုင်ပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်သာတိမ်းနိုင်သည်။,1,0.00%,O:1,O:100.00%
ခန့်သာရှိပါကမဖြစ်မနေဆည်ရေရရှိရေးဆောင်ရွက်ရန်လိုအပ်ပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်သိမ်းဆည်းထားရပါမည်။,1,0.00%,O:1,O:100.00%
ခန့်သို့ရောက်ရှိမည်ဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်သို့လျှော့ချပြီး,1,0.00%,O:1,O:100.00%
ခန့်သုံးစွဲနိုင်ပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်သဲထဲထို့စိုက်ထားပါ။,1,0.00%,O:1,O:100.00%
ခန့်အကြာတွင်,1,0.00%,O:1,O:100.00%
ခန့်အကြာတွင်ဆောင်ရွက်ပါ။,1,0.00%,O:1,O:100.00%
ခန့်အကြာတွင်ထပ်မံ,1,0.00%,O:1,O:100.00%
ခန့်အကြာတွင်ပိုးသတ်ဆေးနှင့်မှိုသတ်ဆေးများကိုလိုအပ်မှသာ,1,0.00%,O:1,O:100.00%
ခန့်အကြာတွင်အနည်းဆုံးရွက်ဖုံး၂-၃ဖုံးရင့်ပြီးအသင့်,1,0.00%,O:1,O:100.00%
ခန့်အကြာတွင်၎င်းအဟာရပြင်တုပေါ်တွင်ပေါက်ရောက်လာသောမှိုမျှင်အားပိုးသန့်ထားသော,1,0.00%,O:1,O:100.00%
ခန့်အကြာမှာအချိုးညီမျှစွာပါသော,1,0.00%,O:1,O:100.00%
ခန့်အကွာတွင်အကျယ်,1,0.00%,O:1,O:100.00%
ခန့်အကွာမှာပတ်,1,0.00%,O:1,O:100.00%
ခန့်အကွာရအောင်,1,0.00%,O:1,O:100.00%
ခန့်အချဉ်ဖောက်ခြင်းဖြင့်,1,0.00%,O:1,O:100.00%
ခန့်အတွင်းမှာပဲစတင်,1,0.00%,O:1,O:100.00%
ခန့်အထိ,1,0.00%,O:1,O:100.00%
ခန့်အထိဆင်းနိုင်သည့်အတွက်ထယ်ရေးနက်ရန်လိုအပ်သည်။,1,0.00%,O:1,O:100.00%
ခန့်အထိထုတ်ပစ်ပါကအကောင်ငယ်များကိုအောက်စီဂျင်ပြတ်၍သေစေနိုင်သည်။,1,0.00%,O:1,O:100.00%
ခန့်အထိရှည်ပြီးသီးလုံးအချင်း,1,0.00%,O:1,O:100.00%
ခန့်အထိရှိသည်။,1,0.00%,O:1,O:100.00%
ခန့်အထိအထားခံနိုင်ပြီးအကယ်၍အပင်မှမခွဲထုတ်ဘဲမြေကြီးထဲမှာပဲဆက်လက်ထားရှိမယ်ဆိုပါကပိုမိုကြာရှည်သောကာလအထိသိမ်းဆည်းထားနိုင်ပါတယ်။,1,0.00%,O:1,O:100.00%
ခန့်အနက်ရအောင်နွားထယ်ရေးဖြင့်ပထမအကြိမ်,1,0.00%,O:1,O:100.00%
ခန့်အမြင့်ရှိသောစက္ကူကပ်ပုံးထဲတွင်ထားရသည်။,1,0.00%,O:1,O:100.00%
ခန့်အမြင့်အားဖြင့်,1,0.00%,O:1,O:100.00%
ခန့်အရှည်ရှိသော,1,0.00%,O:1,O:100.00%
ခန့်အလိုတွင်,1,0.00%,O:1,O:100.00%
ခန့်အလွှာလိုက်ဖြန့်ခင်းပါ။,1,0.00%,O:1,O:100.00%
ခန့်အသက်ရှင်နိုင်ပါတယ်။,1,0.00%,O:1,O:100.00%
ခန့်အသီးသီးမှာဖြစ်ပေါ်တတ်ပေသည်။,1,0.00%,O:1,O:100.00%
ခန့်အောက်ခြေမှာခင်းပါ။,1,0.00%,O:1,O:100.00%
ခန်.အဖုံးလုံလုံထားပြီးလှုပ်ပေးပါ။,1,0.00%,O:1,O:100.00%
ခန့်)အကွာအဝေးထားရုံဖြင့်လုံလောက်ပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်ကို,1,0.00%,O:1,O:100.00%
ခန့်ကြာသောအခါအညွှန့်အတက်ကလေးများပြူထွက်လာလျှင်အုပ်မိုးထားသောပလပ်စတစ်ကို,1,0.00%,O:1,O:100.00%
ခန့်ကြိုတင်၍ရေကိုထုတ်ထားရမည်။,1,0.00%,O:1,O:100.00%
ခန့်ချန်ထားပြီးကျန်သော,1,0.00%,O:1,O:100.00%
ခန့်ချန်ပြီးဖယ်ပေးရပါမည်။,1,0.00%,O:1,O:100.00%
ခန့်ချပြီး,1,0.00%,O:1,O:100.00%
ခန့်ခြားကာအဖျားပိုင်း,1,0.00%,O:1,O:100.00%
ခန့်ခြားပြီး၄၅ဒီဂရီစောင်း,1,0.00%,O:1,O:100.00%
ခန့်ခွာ၍မြေတွင်မြောင်းတူး၍,1,0.00%,O:1,O:100.00%
ခန့်တင်ပေးရသည်။,1,0.00%,O:1,O:100.00%
ခန့်တွင်ပန်းများပွင့်လာပြီးအစေ့များတည်လာပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်တွင်ရင့်လာပြီးခြောက်လာပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်ထည့်ပါပလပ်စတစ်အိပ်ကိုအပေါ်ပိုင်းကိုပိတ်ပြီးအပေါ်ပိုင်းကိုသွားကြားထိုးတံနဲ့လေးငါးဆယ်ပေါက်ဖောက်ပြီးအေးမှောင်ခြောက်သွေ့သောနေရာတွင်ထားပြီး,1,0.00%,O:1,O:100.00%
ခန့်ထည့်ပေးထားရမည်။,1,0.00%,O:1,O:100.00%
ခန့်ထည့်ပေးပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်ထပ်,1,0.00%,O:1,O:100.00%
ခန့်ထားပြီး,1,0.00%,O:1,O:100.00%
ခန့်ထွက်ရှိနိုင်ပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်နက်အောင်တူးရမည်။,1,0.00%,O:1,O:100.00%
ခန့်နေလှန်းထားပါ။,1,0.00%,O:1,O:100.00%
ခန့်နဲ့ရောစပ်ပြီးအသုံးပြုနိုင်ပြီး၊ရောစပ်ပြီးအချိန်အတန်ကြာ,1,0.00%,O:1,O:100.00%
ခန့်ပြုလုပ်ထားပြီးအေးသွားရင်,1,0.00%,O:1,O:100.00%
ခန့်ဖြစ်ပြီး,1,0.00%,O:1,O:100.00%
ခန့်မြုပ်အောင်,1,0.00%,O:1,O:100.00%
ခန့်ရေနှင့်နှပ်ကာထားပေးသင့်သည်။,1,0.00%,O:1,O:100.00%
ခန့်ရေပေးသွင်းပေးရန်ဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်ရေမလောင်းဘဲထားရပါမည်။,1,0.00%,O:1,O:100.00%
ခန့်ရောက်ချိန်တွင်လိုအပ်ပါက,1,0.00%,O:1,O:100.00%
ခန့်ရောက်ပြီး,1,0.00%,O:1,O:100.00%
ခန့်ရှည်သောသန်မာသည့်,1,0.00%,O:1,O:100.00%
ခန့်ရှိကွမ်းခြင်းများ၊ထန်လျက်ခြင်းများ၊ထုံးခြင်းများကိုအသုံးပြုနိုင်ပါသည်။,1,0.00%,O:1,O:100.00%
ခန့်ရှိတယ်။,1,0.00%,O:1,O:100.00%
ခန့်ရှိပါကစင်ထိုး၍အပင်တက်ရန်တိုင်များခပ်ကျဲကျဲထောင်ပေးပါ။,1,0.00%,O:1,O:100.00%
ခန့်ရှိလာတဲ့,1,0.00%,O:1,O:100.00%
ခန့်လေသလပ်ခံပြီး,1,0.00%,O:1,O:100.00%
ခန့်လျော့သွားတတ်သည်။,1,0.00%,O:1,O:100.00%
ခန့်လွတ်နေလို့အပိုဝင်ငွေရချင်လို့ပါခင်ဗျာ။,1,0.00%,O:1,O:100.00%
ခန့်သာဆေးပြီးဆေးကြောစဉ်အတွင်းလက်ဝါးအတွင်း၌ထည့်၍ညှစ်ပေးခြင်းဖြင့်အကျိအချွဲများကိုသန့်စင်ပါ။,1,0.00%,O:1,O:100.00%
ခန့်သာမြှုပ်ရပါမယ်။,1,0.00%,O:1,O:100.00%
ခန့်သွင်းပေးရမည်။,1,0.00%,O:1,O:100.00%
ခန့်အကြာ,1,0.00%,O:1,O:100.00%
ခန့်အကြားတွင်,1,0.00%,O:1,O:100.00%
ခန့်အထားခံသည်။,1,0.00%,O:1,O:100.00%
ခန့်အထိထွက်နိုင်သည်။,1,0.00%,O:1,O:100.00%
ခန့်အထိအထားခံသည်။,1,0.00%,O:1,O:100.00%
ခန့်အနည်းဆုံးဝင်ဆံနိုင်သည်။,1,0.00%,O:1,O:100.00%
ခန့်အပင်ရင်းမှဖြတ်၍စားသုံး၊ရောင်းချနိုင်သည်။,1,0.00%,O:1,O:100.00%
ခန့်အရှည်,1,0.00%,O:1,O:100.00%
ခန့်အလိုတွင်,1,0.00%,O:1,O:100.00%
ခန့်အလိုတွင်ရေမလောင်းဘဲထားရပါမည်။,1,0.00%,O:1,O:100.00%
ခန်း,1,0.00%,O:1,O:100.00%
ခန်းကို,1,0.00%,O:1,O:100.00%
ခန်းကြမ်းပြင်,1,0.00%,O:1,O:100.00%
ခန်းခြောက်လာခြင်း၊,1,0.00%,O:1,O:100.00%
ခန်းပြင်ဆင်ပြီးပါက,1,0.00%,O:1,O:100.00%
ခန်းပြင်ဆင်ရပါမည်။,1,0.00%,O:1,O:100.00%
ခန်းမပြင်ဆင်နိုင်သူများအတွက်မိမိအိမ်ရှိရေချိုးခန်း၊အခန်းလွတ်များအသုံးပြုနိုင်ပါသည်။,1,0.00%,O:1,O:100.00%
ခန်းရဲ့ကြမ်းပြင်ကိုဂရုစိုက်ရပါလိမ့်မယ်ရှင်။,1,0.00%,O:1,O:100.00%
ခန်းဝင်ရောက်ရန်,1,0.00%,O:1,O:100.00%
ခန်းသည်လည်းသကြားပျော်ဝင်ပစ္စည်းများပြည့်လျှံလုနီးပါးဖြစ်နေသည်။,1,0.00%,O:1,O:100.00%
ခန်းအတွင်းစင်သို့မဟုတ်တန်းများတွင်တွဲလောင်းချိတ်ဆွဲရမည်။,1,0.00%,O:1,O:100.00%
ခန်းအတွင်းအပြင်သန့်ရှင်းရေးကိုတော့မစိုက်ခင်ကတည်းကစီစဉ်ရမှာဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
ခန်းအတွင်း၌နိုးကြားလာသည်။,1,0.00%,O:1,O:100.00%
ခန်းအပြည့်,1,0.00%,O:1,O:100.00%
ခပ်ကျဲကျဲ,1,0.00%,O:1,O:100.00%
ခပ်ကျဲကျဲထားပေးရမည်။,1,0.00%,O:1,O:100.00%
ခပ်စိပ်စိပ်စိုက်,1,0.00%,METHOD:1,METHOD:100.00%
ခပ်တိမ်တိမ်စိုက်,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ခပ်ပါးပါးနဲ့ကောက်ရိုး(သို့မဟုတ်)သစ်ရွက်ခြောက်,1,0.00%,O:1,O:100.00%
ခပ်ပါးပါးနှင့်သက်ကယ်တို့ကိုပျိုးဘောင်ပေါ်မှအုပ်ပေးပါ။,1,0.00%,O:1,O:100.00%
ခပ်ပျစ်ပျစ်,1,0.00%,O:1,O:100.00%
ခဗျ။,1,0.00%,O:1,O:100.00%
ခရမ်းချဉ်ပင်စည်ပုပ်ရောဂါ,1,0.00%,DIS:1,DIS:100.00%
ခရမ်းချဉ်ပျိုးပင်,1,0.00%,CROP:1,CROP:100.00%
ခရမ်းရောင်သို့မဟုတ်မီးခိုးနုရောင်ရှိသောပန်းအငုံရော,1,0.00%,O:1,O:100.00%
ခရမ်းရောင်အမည်းကွက်,1,0.00%,SYM:1,SYM:100.00%
ခရမ်းရောင်၊အနီရောင်၊နှင့်အခြားအရောင်ရှိသော,1,0.00%,O:1,O:100.00%
ခရမ်းလိပ်ပြာပိုး,1,0.00%,PEST:1,PEST:100.00%
ခရမ်းလှေးကျိုင်း,1,0.00%,PEST:1,PEST:100.00%
ခရိုင်,1,0.00%,O:1,O:100.00%
ခရိုင်မြို့နယ်မှာစိုက်လို့ရပါသလား။အပင်ဖြစ်ရင်လည်း,1,0.00%,O:1,O:100.00%
ခရီဆိုဇင်မီသိုင်း,1,0.00%,FUNG:1,FUNG:100.00%
ခါကျက်ဥ,1,0.00%,CROP_PART:1,CROP_PART:100.00%
ခါကြက်ဥ,1,0.00%,CROP:1,CROP:100.00%
ခါခြင်း,1,0.00%,O:1,O:100.00%
ခါခြင်းဆောင်ရွက်ရပါမည်။,1,0.00%,O:1,O:100.00%
ခါစအပင်သစ်များအား,1,0.00%,O:1,O:100.00%
ခါတော်မှီကတော့ကြီးထွားမှုနှေး၊,1,0.00%,O:1,O:100.00%
ခါနည်းစက်တင်ဘာလတွင်လေးပေအကျယ်အလျားလိုသလောက်,1,0.00%,O:1,O:100.00%
ခါနီးဆိုရင်မဖျန်းသင့်ပါ,1,0.00%,O:1,O:100.00%
ခါနီးနဲ့,1,0.00%,O:1,O:100.00%
ခါနီးနှစ်ပတ်မှသုံးပတ်အတွင်း,1,0.00%,O:1,O:100.00%
ခါနီးမှကပ်ပြီးထယ်ရေးနက်နက်ပြုလုပ်ခြင်းဟာမကောင်းပါ။,1,0.00%,O:1,O:100.00%
ခါနီးမှကပ်ပြီးရွက်ဖုံးကိုခွာ၍,1,0.00%,O:1,O:100.00%
ခါသို့မဟုတ်,1,0.00%,O:1,O:100.00%
ခါးကျရောက်သည့်နေရာကိုတော့ရှောင်ရပါမယ်။,1,0.00%,O:1,O:100.00%
ခါးကြပ်,1,0.00%,SYM:1,SYM:100.00%
ခါးချိရောဂါ,1,0.00%,DIS:1,DIS:100.00%
ခါးဆွခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ခါးရိခြင်း,1,0.00%,DIS:1,DIS:100.00%
ခါးရိပင်ညိူး,1,0.00%,O:1,O:100.00%
ခါးရိမြစ်ချောက်,1,0.00%,DIS:1,DIS:100.00%
ခါးရိမြစ်ခြောက်ဆွေး,1,0.00%,DIS:1,DIS:100.00%
ခါးရိမြစ်ခြောက်ဆွေးရောဂါ,1,0.00%,DIS:1,DIS:100.00%
ခါးရိမြစ်ပုပ်,1,0.00%,DIS:1,DIS:100.00%
ခါးရိအမြစ်ပုတ်,1,0.00%,SYM:1,SYM:100.00%
ခါးရိအမြစ်ပုပ်,1,0.00%,SYM:1,SYM:100.00%
ခါးသောအရသာရှိတယ်ဆိုတာကဆားပါဝင်မှုများလို့ဖြစ်နိုင်ပါတယ်၊,1,0.00%,O:1,O:100.00%
ခိုခဲ့သောအပင်များသည်လည်းမာကျောနိုင်သဖြင့်မြေကိုတူးခြင်းနှင့်အပင်သားခွဲခြင်းတို့ကိုနောက်,1,0.00%,O:1,O:100.00%
